service_id,date,exception_type
8175,2020-01-21,2
8177,2020-01-21,1
8177,2020-01-22,1
8177,2020-01-23,1
8178,2020-01-21,1
8178,2020-01-21,2
8182,2020-01-22,1
8182,2021-10-10,1
8182,2020-01-22,2
8182,2020-01-23,2
8185,2020-01-21,1
8185,2020-01-21,2
240,2020-01-10,1
3194,2020-01-10,2
1895,2020-01-20,1
1912,2020-01-11,1
8188,2020-01-10,2
3095,2020-01-11,1
3095,2020-01-11,2
6324,2020-01-11,2
6324,2020-01-11,2
8189,2020-01-10,1
8189,2020-01-11,1
8190,2020-01-11,2
8190,2020-01-10,2
8193,2020-01-11,2
5798,2020-01-10,2
5798,2020-01-20,2
6422,2020-01-10,2
3347,2020-01-10,2
3347,2020-01-10,2
1893,2020-01-10,1
3343,2020-01-11,1
3342,2020-01-10,1
3342,2020-01-10,1
3342,2020-01-10,1
3342,2020-01-10,1
3342,2020-01-10,1
3342,2020-01-10,1
3342,2020-01-11,1
3342,2020-01-11,1
3342,2020-01-11,1
3342,2020-01-11,1
3342,2020-01-11,2
271,2020-01-11,1
5139,2020-01-10,2
270,2020-01-11,1
6354,2020-01-10,2
6354,2020-01-10,2
5576,2020-01-11,2
6391,2020-01-11,2
21,2020-01-20,1
8198,2020-01-12,1
293,2020-01-20,1
6439,2020-01-10,1
6439,2020-01-10,1
6439,2020-01-10,1
6439,2020-01-10,1
6439,2020-01-10,1
6439,2020-01-13,1
6439,2020-01-20,1
6439,2020-01-20,1
6439,2020-01-20,1
6439,2020-01-20,1
6439,2020-01-20,1
6439,2020-01-20,1
6439,2020-01-20,1
6439,2020-01-21,1
6439,2020-01-21,1
4195,2020-01-21,1
150,2020-01-11,1
6372,2020-01-11,2
6372,2020-01-11,2
6372,2020-01-10,2
6372,2020-01-10,2
8200,2020-01-22,2
8200,2021-10-10,2
8201,2020-01-21,1
1186,2020-01-22,2
1186,2021-10-10,2
4204,2021-10-12,1
4204,2021-10-12,1
4204,2020-01-21,1
7096,2021-10-12,2
7096,2021-10-12,2
1244,2021-10-12,1
1244,2020-01-21,1
8206,2020-01-22,1
8206,2021-10-10,1
8207,2020-01-21,1
8207,2020-01-21,1
8207,2020-01-21,1
8207,2020-01-21,1
8207,2020-01-22,1
8207,2020-01-22,1
8207,2020-01-22,1
8207,2020-01-22,1
8207,2020-01-23,1
8207,2020-01-23,1
8209,2020-01-21,1
8209,2020-01-21,1
8209,2020-01-21,1
8209,2020-01-22,1
8209,2020-01-22,1
8209,2020-01-22,1
8209,2020-01-23,1
8211,2020-01-21,1
8211,2020-01-21,1
8211,2020-01-21,1
8211,2020-01-22,1
8211,2020-01-22,1
8211,2020-01-22,1
8211,2020-01-23,1
8215,2020-01-22,1
8215,2021-10-10,1
8216,2020-01-22,2
8216,2020-01-23,2
8217,2020-01-22,2
8217,2020-01-23,2
8218,2020-01-21,1
8219,2020-01-22,1
8219,2020-01-23,1
1284,2020-01-21,1
1284,2020-01-22,1
1284,2020-01-22,1
1284,2021-10-10,1
1284,2021-10-10,1
511,2020-01-22,1
511,2021-10-10,1
511,2020-01-22,2
511,2020-01-23,2
8220,2020-01-21,1
8220,2020-01-21,1
8220,2020-01-21,1
8220,2020-01-22,1
8220,2020-01-22,1
8220,2020-01-22,1
8220,2020-01-23,1
8221,2020-01-21,1
2489,2020-01-21,1
2489,2020-01-22,1
2489,2020-01-23,1
8224,2020-01-22,2
8224,2020-01-23,2
1272,2020-01-22,1
1272,2020-01-23,1
1272,2020-01-22,2
1272,2021-10-10,2
8225,2020-01-21,2
406,2020-01-22,2
406,2020-01-23,2
2024,2020-01-22,1
2024,2020-01-23,1
8228,2020-01-22,1
8228,2020-01-23,1
8229,2020-01-22,2
8229,2020-01-23,2
3657,2020-01-21,1
3657,2020-01-21,2
1142,2020-01-22,2
1142,2021-10-10,2
6004,2020-01-11,2
2035,2020-01-11,2
8234,2020-01-11,2
6111,2020-01-11,2
4835,2020-01-11,2
4835,2020-01-11,2
1391,2020-01-11,2
6125,2020-01-10,2
6125,2020-01-11,2
6125,2020-01-11,2
6125,2020-01-10,2
6125,2020-01-10,2
5968,2020-01-10,2
5968,2020-01-11,2
5968,2020-01-11,2
5968,2020-01-11,2
8250,2020-01-11,1
6066,2020-01-11,1
1585,2020-01-11,2
8258,2020-01-11,2
1652,2020-01-10,1
1907,2020-01-11,1
8260,2020-01-11,1
6136,2020-01-10,1
1613,2020-01-11,2
6137,2020-01-11,2
275,2020-01-11,2
2935,2020-01-10,2
2935,2020-01-10,2
6110,2020-01-11,2
6095,2020-01-20,2
8270,2020-01-10,1
2718,2020-01-11,2
8277,2020-01-11,2
8278,2020-01-10,2
8282,2020-01-10,1
8284,2020-01-11,1
8284,2020-01-10,2
5445,2020-01-12,2
8286,2020-01-11,2
2867,2020-01-11,2
6226,2020-01-11,2
5446,2020-01-12,1
8287,2020-01-11,1
8288,2020-01-11,1
8288,2020-01-10,1
8288,2020-01-11,2
8289,2020-01-12,1
8289,2020-01-11,1
971,2020-01-12,1
6225,2020-01-12,2
8291,2020-01-10,1
8291,2020-01-11,2
3326,2020-01-11,2
8295,2020-01-12,2
8295,2020-01-12,2
179,2020-01-10,1
6146,2020-01-12,2
8296,2020-01-10,1
4001,2020-01-11,2
133,2020-01-12,1
3791,2020-01-10,1
3790,2020-01-20,2
6134,2020-01-11,1
6134,2020-01-11,1
6134,2020-01-11,2
6131,2020-01-11,1
6133,2020-01-12,2
6133,2020-01-12,2
6133,2020-01-12,2
6133,2020-01-12,2
6133,2020-01-12,2
1904,2020-01-10,1
8316,2020-01-11,2
8318,2020-01-10,1
7201,2020-01-11,2
8324,2020-01-20,1
6139,2020-01-13,1
6139,2020-01-20,1
6139,2020-01-20,1
6139,2020-01-20,1
6139,2020-01-20,1
6139,2020-01-20,1
6139,2020-01-20,1
6139,2020-01-21,1
8332,2020-01-10,1
7207,2020-01-10,1
7207,2020-01-10,2
7207,2020-01-10,2
8334,2020-01-11,2
8339,2020-01-11,1
8340,2020-01-22,1
8340,2021-10-10,1
8340,2020-01-22,2
8340,2021-10-10,2
8342,2020-01-21,1
8342,2020-01-22,1
8342,2021-10-10,1
902,2020-01-10,1
8344,2021-10-12,1
8345,2020-01-21,1
8345,2020-01-22,1
8345,2020-01-23,1
8346,2021-10-12,1
8347,2020-01-22,2
8347,2020-01-23,2
8348,2020-01-22,1
8348,2021-10-10,1
8350,2021-10-12,2
6364,2020-01-13,1
6364,2020-01-20,1
6364,2020-01-20,1
6364,2020-01-20,1
6364,2020-01-20,1
6364,2020-01-20,1
6364,2020-01-20,1
6364,2020-01-20,1
6364,2020-01-20,1
6364,2020-01-21,1
6364,2020-01-21,1
6364,2020-01-12,1
6364,2020-01-12,1
6364,2020-01-12,1
6364,2020-01-12,1
2311,2020-01-12,2
2311,2020-01-12,2
2311,2020-01-12,2
2311,2020-01-12,2
2311,2020-01-12,2
7413,2020-01-11,2
8352,2020-01-12,1
8353,2020-01-11,1
8355,2020-01-10,1
8357,2020-01-10,1
8358,2020-01-12,1
8359,2020-01-10,1
8360,2020-01-12,1
8361,2020-01-12,1
8363,2020-01-11,2
5607,2020-01-11,2
5600,2020-01-10,1
4833,2020-01-22,2
4833,2020-01-23,2
6205,2021-10-12,1
8367,2020-01-22,2
8367,2021-10-10,2
2933,2020-01-21,1
2933,2020-01-22,1
2933,2020-01-22,1
2933,2021-10-10,1
2933,2021-10-10,1
2937,2020-01-22,2
2937,2021-10-10,2
2028,2020-01-22,2
2028,2021-10-10,2
6207,2020-01-21,1
6207,2020-01-21,1
6207,2020-01-22,1
6207,2020-01-22,1
6207,2020-01-22,1
6207,2020-01-23,1
6207,2021-10-10,1
6207,2021-10-12,2
8369,2020-01-22,2
5036,2020-01-21,1
8372,2020-01-21,2
1993,2020-01-22,2
1993,2021-10-10,2
3448,2020-01-21,1
3448,2020-01-21,2
8376,2020-01-21,1
8376,2020-01-22,1
8376,2020-01-23,1
5941,2020-01-21,1
5941,2020-01-22,1
5941,2020-01-23,1
1333,2020-01-22,2
1333,2021-10-10,2
8377,2020-01-21,1
8377,2020-01-22,1
8377,2020-01-22,1
8377,2021-10-10,1
8377,2021-10-10,1
1150,2020-01-22,2
8379,2020-01-21,1
8379,2020-01-22,1
8379,2020-01-23,1
8384,2020-01-22,1
8384,2020-01-23,1
8387,2020-01-22,2
8387,2020-01-23,2
8388,2020-01-21,1
8390,2020-01-21,1
8390,2020-01-21,1
8390,2020-01-21,1
8390,2020-01-22,1
8390,2020-01-22,1
8390,2020-01-22,1
8390,2020-01-23,1
8391,2020-01-21,1
8395,2020-01-22,1
8395,2021-10-10,1
8396,2020-01-21,1
8397,2020-01-21,1
8398,2020-01-22,2
8398,2020-01-23,2
8399,2020-01-21,1
8399,2020-01-21,1
8399,2020-01-22,1
8399,2020-01-22,1
8399,2020-01-22,1
8399,2020-01-23,1
8399,2021-10-10,1
8399,2021-10-10,1
8401,2020-01-22,1
8401,2021-10-10,1
8402,2020-01-21,1
8402,2020-01-22,1
8402,2020-01-22,1
8402,2021-10-10,1
8402,2021-10-10,1
8403,2020-01-22,2
8404,2020-01-21,1
8404,2020-01-22,1
8404,2020-01-23,1
8405,2020-01-21,1
8405,2020-01-22,1
8405,2020-01-23,1
8406,2020-01-22,2
8409,2020-01-21,1
8409,2020-01-21,2
8410,2020-01-21,1
8412,2020-01-22,2
8412,2021-10-10,2
8415,2020-01-21,1
8415,2020-01-21,1
8415,2020-01-21,1
8415,2020-01-22,1
8415,2020-01-22,1
8415,2020-01-22,1
8415,2020-01-23,1
8417,2020-01-22,1
8417,2020-01-23,1
8417,2020-01-22,2
8417,2021-10-10,2
499,2020-01-22,1
499,2021-10-10,1
8418,2020-01-22,2
8418,2020-01-23,2
8419,2020-01-22,2
8419,2020-01-23,2
8420,2020-01-21,1
8425,2020-01-21,1
8425,2020-01-21,1
8425,2020-01-22,1
8425,2020-01-22,1
8425,2020-01-22,1
8425,2020-01-23,1
8425,2021-10-10,1
8425,2021-10-10,1
8427,2020-01-21,1
8429,2020-01-22,1
8429,2020-01-23,1
8429,2020-01-22,2
8429,2021-10-10,2
8430,2020-01-21,1
8434,2020-01-21,2
8438,2020-01-21,1
8438,2020-01-21,1
8438,2020-01-21,1
8438,2020-01-22,1
8438,2020-01-22,1
8438,2020-01-22,1
8438,2020-01-23,1
8441,2020-01-21,1
8441,2020-01-21,2
2310,2020-01-22,2
2310,2020-01-23,2
4037,2020-01-22,1
4037,2020-01-23,1
4037,2020-01-22,2
4037,2021-10-10,2
8442,2020-01-22,2
8442,2020-01-23,2
2271,2020-01-22,2
2271,2020-01-23,2
5012,2020-01-22,2
5012,2021-10-10,2
6685,2020-01-22,1
6685,2020-01-23,1
6685,2020-01-22,2
6685,2021-10-10,2
2367,2020-01-21,1
2367,2020-01-21,1
2367,2020-01-22,1
2367,2020-01-22,1
2367,2020-01-22,1
2367,2020-01-23,1
2367,2021-10-10,1
2367,2021-10-10,1
336,2020-01-22,2
336,2021-10-10,2
5513,2020-01-21,1
5513,2020-01-22,1
5513,2020-01-23,1
8444,2020-01-22,1
8444,2020-01-23,1
5400,2020-01-22,2
5400,2021-10-10,2
6884,2020-01-22,2
6884,2021-10-10,2
6579,2020-01-20,1
846,2020-01-12,1
8447,2020-01-20,2
3032,2020-01-12,2
1353,2020-01-12,1
6516,2020-01-11,2
1892,2020-01-11,1
945,2020-01-12,2
6592,2020-01-12,2
6563,2020-01-11,1
6563,2020-01-20,1
710,2020-01-11,2
862,2020-01-12,2
2157,2020-01-12,2
2157,2020-01-12,2
8449,2020-01-20,1
8450,2020-01-12,2
8452,2020-01-11,1
8453,2020-01-11,2
8456,2020-01-20,1
8457,2020-01-10,1
8457,2020-01-11,2
8458,2020-01-10,1
8459,2020-01-11,1
8459,2020-01-10,1
8459,2020-01-10,2
2539,2020-01-12,2
8462,2020-01-10,2
8462,2020-01-12,2
8462,2020-01-12,2
4509,2020-01-12,2
8463,2020-01-10,1
8464,2020-01-11,1
8465,2020-01-12,1
8465,2020-01-10,1
5230,2020-01-12,2
8466,2020-01-12,2
8467,2020-01-10,1
8467,2020-01-10,1
8467,2020-01-11,1
8467,2020-01-10,2
8467,2020-01-11,2
8468,2020-01-11,1
8468,2020-01-10,1
8468,2020-01-10,2
8468,2020-01-11,2
8469,2020-01-12,1
8470,2020-01-12,1
6519,2020-01-12,2
6519,2020-01-12,2
8471,2020-01-12,2
3107,2020-01-12,2
3107,2020-01-12,2
8477,2021-10-11,2
8477,2021-10-12,2
8477,2021-10-12,2
8477,2021-10-12,2
8478,2020-01-22,2
5149,2020-01-22,2
5149,2021-10-10,2
8480,2020-01-10,1
8480,2020-01-11,2
8481,2020-01-11,1
8481,2020-01-10,1
8481,2020-01-10,2
1767,2020-01-10,1
8484,2020-01-12,1
1354,2020-01-10,1
8488,2020-01-12,1
8489,2020-01-20,1
132,2020-01-12,1
8490,2020-01-10,2
1777,2020-01-12,2
8491,2020-01-10,1
5714,2020-01-12,2
5714,2020-01-12,2
8492,2020-01-11,1
8492,2020-01-10,1
8492,2020-01-10,2
8493,2020-01-10,1
8493,2020-01-11,2
8494,2020-01-11,2
8494,2020-01-10,2
8496,2020-01-11,2
8498,2020-01-10,1
8501,2020-01-10,1
8503,2020-01-10,1
8503,2020-01-10,1
8503,2020-01-10,2
8504,2020-01-11,1
8504,2020-01-10,1
8505,2020-01-10,1
8505,2020-01-20,1
8505,2020-01-11,2
8505,2020-01-10,2
4403,2020-01-12,2
4403,2020-01-12,2
8506,2020-01-10,1
8506,2020-01-11,2
8507,2020-01-11,1
8507,2020-01-10,1
8507,2020-01-10,2
8508,2020-01-11,1
8508,2020-01-10,1
8508,2020-01-10,2
8509,2020-01-10,1
8509,2020-01-11,2
389,2020-01-11,2
342,2020-01-11,2
4261,2020-01-11,1
8510,2020-01-11,2
8510,2020-01-11,2
8511,2020-01-11,1
248,2020-01-11,1
573,2020-01-11,2
1603,2020-01-11,2
2355,2020-01-11,2
6500,2020-01-11,2
1660,2020-01-11,2
8518,2020-01-11,2
8519,2020-01-11,1
4611,2020-01-21,1
8524,2020-01-21,1
3105,2020-01-21,1
3105,2020-01-21,1
3105,2020-01-21,1
3105,2020-01-21,1
3105,2020-01-21,1
3105,2020-01-22,1
3105,2020-01-22,1
3105,2020-01-22,1
3105,2020-01-22,1
3105,2020-01-22,1
3105,2020-01-22,1
3105,2020-01-23,1
3105,2020-01-23,1
3688,2020-01-21,1
3688,2020-01-21,1
3688,2020-01-21,1
3688,2020-01-21,1
3688,2020-01-21,1
3688,2020-01-22,1
3688,2020-01-22,1
3688,2020-01-22,1
3688,2020-01-22,1
3688,2020-01-22,1
3688,2020-01-22,1
3688,2020-01-23,1
3688,2020-01-23,1
5271,2020-01-21,1
5271,2020-01-21,1
5271,2021-10-11,1
5271,2021-10-11,1
5271,2021-10-12,1
5271,2021-10-12,1
5271,2021-10-12,1
1759,2020-01-22,2
1759,2021-10-10,2
8526,2020-01-21,1
5366,2020-01-21,1
5366,2020-01-21,1
5366,2020-01-21,1
5366,2020-01-21,1
5366,2020-01-21,1
5366,2020-01-22,1
5366,2020-01-22,1
5366,2020-01-22,1
5366,2020-01-22,1
5366,2020-01-22,1
5366,2020-01-22,1
5366,2020-01-23,1
5366,2020-01-23,1
4079,2021-10-13,1
5049,2021-10-13,1
2419,2021-10-13,1
4064,2021-10-13,1
4926,2020-01-21,1
4926,2020-01-21,1
4926,2020-01-21,1
4926,2020-01-21,1
4926,2020-01-21,1
4926,2020-01-22,1
4926,2020-01-22,1
4926,2020-01-22,1
4926,2020-01-22,1
4926,2020-01-22,1
4926,2020-01-22,1
4926,2020-01-23,1
4926,2020-01-23,1
6504,2020-01-21,1
6504,2020-01-21,1
6504,2020-01-21,1
6504,2020-01-21,1
6504,2020-01-21,1
6504,2020-01-22,1
6504,2020-01-22,1
6504,2020-01-22,1
6504,2020-01-22,1
6504,2020-01-22,1
6504,2020-01-23,1
3896,2021-10-13,1
924,2020-01-22,2
924,2020-01-22,2
924,2020-01-22,2
924,2020-01-22,2
924,2020-01-22,2
924,2020-01-22,2
924,2020-01-23,2
924,2020-01-23,2
8527,2020-01-22,2
8527,2021-10-10,2
8528,2020-01-21,1
8529,2020-01-21,1
8529,2020-01-22,1
8529,2020-01-22,1
8529,2021-10-10,1
8529,2021-10-10,1
1614,2020-01-21,1
1918,2020-01-21,1
1938,2021-10-10,1
1952,2021-10-10,1
1929,2021-10-11,1
1967,2021-10-11,1
1828,2020-01-22,1
1932,2021-10-12,1
1324,2020-01-23,1
1944,2021-10-11,1
1965,2021-10-12,1
1379,2021-10-12,1
1942,2021-10-12,1
1945,2020-01-22,1
1397,2021-10-13,1
1951,2021-10-11,1
1963,2020-01-21,1
1325,2021-10-10,1
1927,2021-10-11,1
1969,2021-10-11,1
1960,2021-10-11,1
1970,2020-01-22,1
1040,2021-10-10,1
1700,2020-01-22,1
1966,2021-10-12,1
1926,2021-10-12,1
1947,2021-10-11,1
1939,2021-10-12,1
1921,2021-10-12,1
1958,2021-10-12,1
1815,2020-01-22,1
1964,2021-10-11,1
1962,2021-10-10,1
597,2020-01-21,1
1300,2020-01-21,1
1934,2021-10-10,1
1937,2021-10-10,1
669,2020-01-21,1
1950,2021-10-12,1
922,2021-10-10,1
1968,2020-01-23,1
1959,2021-10-10,1
1940,2020-01-22,1
1330,2020-01-22,1
1953,2021-10-11,1
915,2020-01-22,1
1961,2020-01-22,1
1041,2020-01-21,1
1933,2020-01-22,1
2330,2020-01-22,1
2330,2021-10-10,1
8530,2020-01-21,1
1590,2020-01-21,1
5891,2020-01-22,2
5891,2020-01-23,2
4413,2020-01-22,2
4413,2020-01-23,2
1157,2020-01-22,2
1157,2021-10-10,2
5396,2020-01-21,1
5396,2020-01-21,1
5396,2020-01-21,1
5396,2020-01-21,1
5396,2020-01-21,1
5396,2020-01-22,1
5396,2020-01-22,1
5396,2020-01-22,1
5396,2020-01-22,1
5396,2020-01-22,1
5396,2020-01-22,1
5396,2020-01-23,1
5396,2020-01-23,1
5396,2021-10-10,2
1268,2020-01-21,1
1268,2020-01-22,1
1268,2020-01-23,1
6423,2020-01-21,1
6423,2020-01-21,1
6423,2020-01-21,1
6423,2020-01-22,1
6423,2020-01-22,1
6423,2020-01-22,1
6423,2020-01-22,1
6423,2020-01-22,1
6423,2020-01-23,1
6423,2021-10-10,1
6423,2021-10-10,1
6423,2021-10-10,1
6423,2020-01-21,2
1271,2020-01-22,1
1271,2020-01-23,1
1271,2020-01-22,2
1271,2021-10-10,2
8534,2020-01-21,1
8534,2020-01-22,1
8534,2020-01-22,1
8534,2021-10-10,1
8534,2021-10-10,1
8535,2020-01-21,1
8535,2020-01-21,1
8535,2020-01-21,1
8535,2020-01-21,1
8535,2020-01-22,1
8535,2020-01-22,1
8535,2020-01-22,1
8535,2020-01-22,1
8535,2020-01-22,1
8535,2020-01-22,1
8535,2020-01-23,1
8535,2020-01-23,1
6477,2021-10-12,2
6477,2021-10-12,2
2865,2020-01-22,2
2865,2021-10-10,2
8536,2020-01-21,1
8536,2020-01-21,1
8536,2020-01-21,1
8536,2020-01-21,1
8536,2020-01-22,1
8536,2020-01-22,1
8536,2020-01-22,1
8536,2020-01-22,1
8536,2020-01-23,1
8536,2020-01-23,1
3515,2020-01-21,1
3515,2020-01-21,1
3515,2020-01-22,1
3515,2020-01-22,1
3515,2020-01-22,1
3515,2020-01-23,1
3515,2021-10-10,1
3515,2021-10-10,1
6442,2020-01-21,1
6442,2020-01-21,1
6442,2020-01-22,1
6442,2020-01-22,1
6442,2020-01-22,1
6442,2020-01-22,1
6442,2021-10-10,1
6442,2021-10-10,1
6442,2021-10-10,1
6442,2020-01-21,2
2131,2020-01-21,1
2131,2020-01-22,1
2131,2020-01-22,1
2131,2021-10-10,1
2131,2021-10-10,1
724,2020-01-22,2
724,2021-10-10,2
5209,2020-01-21,1
5209,2020-01-22,1
5209,2020-01-22,1
5209,2021-10-10,1
5209,2021-10-10,1
6420,2021-10-10,1
6420,2021-10-10,1
6420,2021-10-10,1
6420,2021-10-10,1
6420,2021-10-10,1
6420,2020-01-22,1
6420,2020-01-22,1
6420,2020-01-22,1
6420,2020-01-22,1
6420,2020-01-22,1
6420,2020-01-22,1
6420,2020-01-23,1
6420,2020-01-23,1
6420,2021-10-11,1
6420,2021-10-11,1
6420,2021-10-12,1
8540,2021-10-10,2
6416,2020-01-10,2
8542,2020-01-22,2
8542,2021-10-10,2
8543,2020-01-21,1
8543,2020-01-22,1
8543,2020-01-22,1
8543,2021-10-10,1
8543,2021-10-10,1
2317,2020-01-21,1
8547,2020-01-21,1
1789,2020-01-22,2
1789,2021-10-10,2
5250,2020-01-21,1
5250,2020-01-22,1
5250,2020-01-23,1
8549,2020-01-22,1
8549,2020-01-23,1
8550,2020-01-22,2
8550,2020-01-23,2
8551,2020-01-21,1
8551,2020-01-22,1
8551,2020-01-23,1
5185,2020-01-21,1
5185,2020-01-22,1
5185,2020-01-22,1
5185,2020-01-22,1
5185,2020-01-22,1
5185,2020-01-22,1
5185,2020-01-22,1
5185,2020-01-22,1
5185,2020-01-23,1
5185,2021-10-10,1
5185,2021-10-10,1
6228,2020-01-22,1
6228,2020-01-22,1
6228,2020-01-22,1
6228,2020-01-22,1
6228,2020-01-22,1
6228,2020-01-23,1
8552,2020-01-22,2
8552,2020-01-23,2
8553,2020-01-22,2
8553,2020-01-23,2
8555,2020-01-21,1
8555,2020-01-22,1
8555,2020-01-22,1
8555,2021-10-10,1
8555,2021-10-10,1
8556,2020-01-22,2
8556,2021-10-10,2
8557,2020-01-22,1
8557,2020-01-23,1
8558,2020-01-21,1
8558,2020-01-22,1
8558,2020-01-22,1
8558,2021-10-10,1
8558,2021-10-10,1
8559,2020-01-21,1
8559,2020-01-22,1
8559,2020-01-22,1
8559,2021-10-10,1
8559,2021-10-10,1
8560,2020-01-22,2
8560,2021-10-10,2
8561,2020-01-21,1
8561,2020-01-22,1
8561,2020-01-23,1
8564,2020-01-21,1
8564,2020-01-22,1
8564,2020-01-22,1
8564,2021-10-10,1
8564,2021-10-10,1
8569,2020-01-22,2
8569,2021-10-10,2
8571,2020-01-22,2
8571,2021-10-10,2
8573,2020-01-21,1
8573,2020-01-22,1
8573,2020-01-23,1
8574,2020-01-22,2
8575,2020-01-22,2
8575,2020-01-23,2
8576,2020-01-22,2
8576,2021-10-10,2
8578,2020-01-22,2
8578,2020-01-23,2
2133,2020-01-22,1
2133,2021-10-10,1
2133,2020-01-22,2
2133,2020-01-23,2
8579,2020-01-21,1
8579,2020-01-21,1
8579,2020-01-21,1
8579,2020-01-21,1
8579,2020-01-22,1
8579,2020-01-22,1
8579,2020-01-22,1
8579,2020-01-22,1
8579,2020-01-22,1
8579,2020-01-22,1
8579,2020-01-23,1
8579,2020-01-23,1
8580,2020-01-21,1
8581,2020-01-21,1
8581,2020-01-21,1
8581,2020-01-21,1
8581,2020-01-21,1
8581,2020-01-22,1
8581,2020-01-22,1
8581,2020-01-22,1
8581,2020-01-22,1
8581,2020-01-22,1
8581,2020-01-22,1
8581,2020-01-23,1
8581,2020-01-23,1
6353,2020-01-21,1
6353,2020-01-22,1
6353,2020-01-23,1
4707,2020-01-21,1
4707,2020-01-22,1
4707,2020-01-23,1
4172,2021-10-10,1
4172,2021-10-11,1
4172,2021-10-13,1
8582,2020-01-21,1
4640,2020-01-10,1
4640,2020-01-11,1
4640,2020-01-12,1
5321,2020-01-10,1
5321,2020-01-11,1
5321,2020-01-11,1
5321,2020-01-11,1
5321,2020-01-11,1
5321,2020-01-10,1
5321,2020-01-10,1
5321,2020-01-10,1
5321,2020-01-10,1
5321,2020-01-11,1
5321,2020-01-11,1
5321,2020-01-11,1
5321,2020-01-11,1
5490,2020-01-10,2
8586,2020-01-10,2
6321,2020-01-10,2
8587,2020-01-10,1
8588,2020-01-10,2
8588,2020-01-10,2
5389,2020-01-10,2
6333,2020-01-10,1
6333,2020-01-11,1
6333,2020-01-11,1
6333,2020-01-11,1
6333,2020-01-11,1
6333,2020-01-11,1
6333,2020-01-10,1
6333,2020-01-10,1
6333,2020-01-10,1
6333,2020-01-10,1
6333,2020-01-10,1
6333,2020-01-11,1
6333,2020-01-11,1
6333,2020-01-11,1
6333,2020-01-11,1
6333,2020-01-12,1
73,2020-01-21,1
4718,2020-01-12,2
4720,2020-01-12,1
4720,2020-01-20,1
4720,2020-01-20,1
4720,2020-01-20,1
4720,2020-01-21,1
4720,2020-01-21,1
8595,2020-01-21,1
8595,2020-01-21,1
8595,2020-01-21,1
8595,2020-01-21,1
8595,2020-01-22,1
8595,2020-01-22,1
8595,2020-01-22,1
8595,2020-01-22,1
8595,2020-01-22,1
8595,2020-01-22,1
8595,2020-01-23,1
8595,2020-01-23,1
5285,2020-01-22,2
5285,2020-01-23,2
8596,2020-01-21,1
2792,2020-01-21,1
2792,2020-01-22,1
2792,2020-01-23,1
6316,2020-01-22,1
6316,2020-01-23,1
6316,2020-01-22,2
6316,2021-10-10,2
8597,2020-01-21,1
8597,2020-01-21,1
8597,2020-01-21,1
8597,2020-01-21,1
8597,2020-01-22,1
8597,2020-01-22,1
8597,2020-01-22,1
8597,2020-01-22,1
8597,2020-01-23,1
8597,2020-01-23,1
6328,2020-01-10,2
6328,2020-01-10,2
