route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_motor
OCE637171,6,OCESN055289R0300325789,"55289",1,,,intercite
OCE637171,481,OCESN055263R0300325772,"55263",1,,,intercite
OCE637171,185,OCESN055277R0200225782,"55277",1,,,intercite
OCE637171,189,OCESN055247R0300325757,"55247",1,,,intercite
OCE637171,183,OCESN055243R0200225753,"55243",1,,,intercite
OCE637171,81,OCESN055235R0200225751,"55235",1,,,intercite
OCE637171,189,OCESN055251R0200225760,"55251",1,,,intercite
OCE637171,184,OCESN055219R0200225745,"55219",1,,,intercite
OCE637171,185,OCESN055222R0200225748,"55222",0,,,intercite
OCE637171,191,OCESN055282R0200225786,"55282",0,,,intercite
OCE637171,185,OCESN055300R0100125796,"55300",0,,,intercite
OCE637171,81,OCESN055220R0200225746,"55220",0,,,intercite
OCE637171,184,OCESN055352R0200225805,"55352",0,,,intercite
OCE637171,81,OCESN055304R0200225797,"55304",0,,,intercite
OCE637171,81,OCESN055326R0200225802,"55326",0,,,intercite
OCE637171,184,OCESN055254R0200225763,"55254",0,,,intercite
OCE637171,81,OCESN055278R0200225783,"55278",0,,,intercite
OCE637171,81,OCESN055270R0200225778,"55270",0,,,intercite
OCE637171,184,OCESN055274R0200225781,"55274",0,,,intercite
OCE637171,81,OCESN055248R0200225758,"55248",0,,,intercite
OCE637171,191,OCESN055262R0200225771,"55262",0,,,intercite
OCE637171,185,OCESN055264R0200225773,"55264",0,,,intercite
OCE637171,81,OCESN055266R0200225774,"55266",0,,,intercite
OCE637180,186,OCESN055129R0400425699,"55129",1,,,intercite
OCE637180,322,OCESN055079R0300325659,"55079",1,,,intercite
OCE637180,36,OCESN055081R0300325661,"55081",1,,,intercite
OCE637180,186,OCESN055087R0300325666,"55087",1,,,intercite
OCE637180,185,OCESN055139R0200225705,"55139",1,,,intercite
OCE637180,184,OCESN055141R0200225707,"55141",1,,,intercite
OCE637180,81,OCESN055071R0700725653,"55071",1,,,intercite
OCE637180,184,OCESN055069R0500525652,"55069",1,,,intercite
OCE637180,184,OCESN055143R0400425709,"55143",1,,,intercite
OCE637180,81,OCESN055093R0200225672,"55093",1,,,intercite
OCE637180,185,OCESN055095R0400425674,"55095",1,,,intercite
OCE637180,81,OCESN055077R0200225656,"55077",1,,,intercite
OCE637180,184,OCESN055137R0200225703,"55137",1,,,intercite
OCE637180,185,OCESN055135R0300325702,"55135",1,,,intercite
OCE637180,349,OCESN055079R0400425658,"55079",1,,,intercite
OCE637180,81,OCESN055089R0200225669,"55089",1,,,intercite
OCE637180,81,OCESN055073R0400425654,"55073",1,,,intercite
OCE637180,185,OCESN055098R0200225677,"55098",0,,,intercite
OCE637180,186,OCESN055074R0200225655,"55074",0,,,intercite
OCE637180,186,OCESN055142R0200225708,"55142",0,,,intercite
OCE637180,81,OCESN055134R0200225701,"55134",0,,,intercite
OCE637180,81,OCESN055096R0400425675,"55096",0,,,intercite
OCE637180,184,OCESN055084R0200225664,"55084",0,,,intercite
OCE637180,184,OCESN055080R0400425660,"55080",0,,,intercite
OCE637180,81,OCESN055078R0400425657,"55078",0,,,intercite
OCE637180,81,OCESN055330R0400425803,"55330",0,,,intercite
OCE637180,184,OCESN055094R0400425673,"55094",0,,,intercite
OCE637180,191,OCESN055140R0400425706,"55140",0,,,intercite
OCE637180,185,OCESN055138R0400425704,"55138",0,,,intercite
OCE637180,81,OCESN055092R0200225671,"55092",0,,,intercite
OCE637180,81,OCESN055086R0400425665,"55086",0,,,intercite
OCE637180,81,OCESN055088R0300325668,"55088",0,,,intercite
OCE637180,81,OCESN055090R0300325670,"55090",0,,,intercite
OCE637180,81,OCESN055082R0500525663,"55082",0,,,intercite
OCE637145,81,OCESN055269R0100125777,"55269",1,,,intercite
OCE637145,81,OCESN055267R0200225775,"55267",1,,,intercite
OCE637145,184,OCESN055285R0200225788,"55285",1,,,intercite
OCE637145,81,OCESN055273R0200225780,"55273",1,,,intercite
OCE637145,81,OCESN055271R0200225779,"55271",1,,,intercite
OCE637145,184,OCESN055293R0200225792,"55293",1,,,intercite
OCE637145,185,OCESN055325R0200225801,"55325",1,,,intercite
OCE637145,81,OCESN055306R0200225798,"55306",0,,,intercite
OCE637145,81,OCESN055308R0100125799,"55308",0,,,intercite
OCE637145,191,OCESN055290R0200225790,"55290",0,,,intercite
OCE637145,184,OCESN055294R0200225793,"55294",0,,,intercite
OCE637145,81,OCESN055296R0200225795,"55296",0,,,intercite
OCE637145,81,OCESN055292R0200225791,"55292",0,,,intercite
OCE637179,81,OCESN055123R0200225695,"55123",1,,,intercite
OCE637179,186,OCESN055189R0200225735,"55189",1,,,intercite
OCE637179,81,OCESN055187R0300325734,"55187",1,,,intercite
OCE637179,81,OCESN055007R0200225648,"55007",1,,,intercite
OCE637179,191,OCESN055011R0400425651,"55011",1,,,intercite
OCE637179,191,OCESN055147R0200225711,"55147",1,,,intercite
OCE637179,191,OCESN055149R0400425712,"55149",1,,,intercite
OCE637179,81,OCESN055005R0200225646,"55005",1,,,intercite
OCE637179,191,OCESN055127R0200225698,"55127",1,,,intercite
OCE637179,81,OCESN055097R0200225676,"55097",1,,,intercite
OCE637179,184,OCESN055099R0200225678,"55099",1,,,intercite
OCE637179,81,OCESN055117R0200225692,"55117",1,,,intercite
OCE637179,81,OCESN055113R0200225688,"55113",1,,,intercite
OCE637179,92,OCESN055115R0200225690,"55115",1,,,intercite
OCE637179,81,OCESN055151R0200225713,"55151",1,,,intercite
OCE637179,81,OCESN055107R0400425682,"55107",1,,,intercite
OCE637179,184,OCESN055111R0200225686,"55111",1,,,intercite
OCE637179,81,OCESN055161R0200225719,"55161",1,,,intercite
OCE637179,81,OCESN055003R0200225644,"55003",1,,,intercite
OCE637179,81,OCESN055109R0200225685,"55109",1,,,intercite
OCE637179,191,OCESN055122R0200225694,"55122",0,,,intercite
OCE637179,81,OCESN055114R0200225689,"55114",0,,,intercite
OCE637179,81,OCESN055126R0200225697,"55126",0,,,intercite
OCE637179,330,OCESN055116R0200225691,"55116",0,,,intercite
OCE637179,7878,OCESN055130R02002_2021104640,"55130",0,,,intercite
OCE637179,186,OCESN055104R0200225680,"55104",0,,,intercite
OCE637179,7879,OCESN055130R02002_2020104639,"55130",0,,,intercite
OCE637179,131,OCESN055106R0200225681,"55106",0,,,intercite
OCE637179,81,OCESN055108R0400425683,"55108",0,,,intercite
OCE637179,184,OCESN055108R0300325684,"55108",0,,,intercite
OCE637179,186,OCESN055102R0400425679,"55102",0,,,intercite
OCE637179,81,OCESN055120R0200225693,"55120",0,,,intercite
OCE637179,81,OCESN055178R0200225730,"55178",0,,,intercite
OCE637179,81,OCESN055006R0200225647,"55006",0,,,intercite
OCE637179,191,OCESN055010R0300325650,"55010",0,,,intercite
OCE637179,191,OCESN055124R0300325696,"55124",0,,,intercite
OCE637179,191,OCESN055004R0200225645,"55004",0,,,intercite
OCE637179,81,OCESN055112R0400425687,"55112",0,,,intercite
OCE637179,10,OCESN055160R0200225718,"55160",0,,,intercite
OCE637179,81,OCESN055002R0200225643,"55002",0,,,intercite
OCE140660,7880,OCESN034063R02002_2020104645,"34063",1,,,intercite
OCE140660,2,OCESN034067R0300321214,"34067",1,,,intercite
OCE140660,189,OCESN034243R0300321407,"34243",1,,,intercite
OCE140660,189,OCESN034071R0500521219,"34071",1,,,intercite
OCE140660,189,OCESN034066R0300321213,"34066",0,,,intercite
OCE140660,189,OCESN034064R0300321211,"34064",0,,,intercite
OCE140660,92,OCESN034074R0300321223,"34074",0,,,intercite
OCE140660,189,OCESN034072R0400421221,"34072",0,,,intercite
OCE140661,183,OCESN034241R0300321405,"34241",1,,,intercite
OCE140661,1317,OCESN034240R0300321404,"34240",0,,,intercite
OCE140661,10,OCESN034240R0400421403,"34240",0,,,intercite
OCE2302213,309,OCESN052991R0300324858,"52991",1,,,intercite
OCE2302213,368,OCESN052993R0300324861,"52993",1,,,intercite
OCE2302213,309,OCESN052995R0300324866,"52995",1,,,intercite
OCE2302213,368,OCESN052992R0300324860,"52992",0,,,intercite
OCE2302213,309,OCESN052990R0300324855,"52990",0,,,intercite
OCE2302213,370,OCESN052996R0300324868,"52996",0,,,intercite
OCE2302213,309,OCESN052994R0300324863,"52994",0,,,intercite
OCE817872,81,OCESN052995R0200224865,"52995",1,,,intercite
OCE817872,81,OCESN052991R0200224857,"52991",1,,,intercite
OCE817872,184,OCESN052993R0200224862,"52993",1,,,intercite
OCE817872,126,OCESN052996R0200224867,"52996",0,,,intercite
OCE817872,81,OCESN052994R0200224864,"52994",0,,,intercite
OCE817872,81,OCESN052990R0200224856,"52990",0,,,intercite
OCE817872,184,OCESN052992R0200224859,"52992",0,,,intercite
OCE817867,183,OCESN052961R0200224820,"52961",1,,,intercite
OCE817867,9,OCESN052965R0200224827,"52965",1,,,intercite
OCE817867,81,OCESN052971R0200224840,"52971",1,,,intercite
OCE817867,183,OCESN052967R0200224832,"52967",1,,,intercite
OCE817867,339,OCESN052959R0200224816,"52959",1,,,intercite
OCE817867,81,OCESN052955R0200224808,"52955",1,,,intercite
OCE817867,185,OCESN052979R0200224852,"52979",1,,,intercite
OCE817867,9,OCESN052973R0200224844,"52973",1,,,intercite
OCE817867,339,OCESN052951R0200224799,"52951",1,,,intercite
OCE817867,183,OCESN052957R0200224811,"52957",1,,,intercite
OCE817867,81,OCESN052969R0200224836,"52969",1,,,intercite
OCE817867,183,OCESN052963R0200224824,"52963",1,,,intercite
OCE817867,81,OCESN052975R0200224847,"52975",1,,,intercite
OCE817867,81,OCESN052953R0200224804,"52953",1,,,intercite
OCE817867,185,OCESN052981R0200224854,"52981",1,,,intercite
OCE817867,183,OCESN052960R0200224817,"52960",0,,,intercite
OCE817867,9,OCESN052964R0200224825,"52964",0,,,intercite
OCE817867,183,OCESN052968R0200224834,"52968",0,,,intercite
OCE817867,9,OCESN052966R0200224829,"52966",0,,,intercite
OCE817867,81,OCESN052954R0200224805,"52954",0,,,intercite
OCE817867,183,OCESN052956R0200224810,"52956",0,,,intercite
OCE817867,339,OCESN052950R0200224798,"52950",0,,,intercite
OCE817867,185,OCESN052976R0200224849,"52976",0,,,intercite
OCE817867,9,OCESN052974R0200224846,"52974",0,,,intercite
OCE817867,183,OCESN052972R0200224842,"52972",0,,,intercite
OCE817867,81,OCESN052962R0200224821,"52962",0,,,intercite
OCE817867,190,OCESN052970R0200224837,"52970",0,,,intercite
OCE817867,183,OCESN052952R0200224801,"52952",0,,,intercite
OCE817867,183,OCESN052958R0200224813,"52958",0,,,intercite
OCESN-87571000-87574558,309,OCESN052953R0300324803,"52953",1,,,intercite
OCESN-87571000-87574558,333,OCESN052981R0300324853,"52981",1,,,intercite
OCESN-87571000-87574558,332,OCESN052972R0300324841,"52972",0,,,intercite
OCESN-87726364-87571000,309,OCESN052971R0300324839,"52971",1,,,intercite
OCESN-87726364-87571000,332,OCESN052967R0300324831,"52967",1,,,intercite
OCESN-87726364-87571000,334,OCESN052973R0300324843,"52973",1,,,intercite
OCESN-87726364-87571000,333,OCESN052979R0300324851,"52979",1,,,intercite
OCESN-87726364-87571000,340,OCESN052959R0300324815,"52959",1,,,intercite
OCESN-87726364-87571000,309,OCESN052955R0300324807,"52955",1,,,intercite
OCESN-87726364-87571000,340,OCESN052950R0300324797,"52950",0,,,intercite
OCESN-87726364-87571000,309,OCESN052954R0400424806,"52954",0,,,intercite
OCESN-87726364-87571000,333,OCESN052976R0300324850,"52976",0,,,intercite
OCESN-87726364-87571000,332,OCESN052968R0300324833,"52968",0,,,intercite
OCESN-87726364-87571000,334,OCESN052966R0300324830,"52966",0,,,intercite
OCESN-87726364-87571000,332,OCESN052956R0300324809,"52956",0,,,intercite
OCESN-87545756-87574558,309,OCESN052975R0300324848,"52975",1,,,intercite
OCESN-87545756-87574558,309,OCESN052969R0300324835,"52969",1,,,intercite
OCESN-87545756-87574558,332,OCESN052957R0300324812,"52957",1,,,intercite
OCESN-87545756-87574558,332,OCESN052963R0400424823,"52963",1,,,intercite
OCESN-87545756-87574558,332,OCESN052958R0300324814,"52958",0,,,intercite
OCESN-87545756-87574558,309,OCESN052962R0300324822,"52962",0,,,intercite
OCESN-87545756-87574558,332,OCESN052952R0300324802,"52952",0,,,intercite
OCESN-87545756-87574558,291,OCESN052970R0300324838,"52970",0,,,intercite
OCESN-87545756-87571000,334,OCESN052974R0300324845,"52974",0,,,intercite
OCESN-87726364-87574558,340,OCESN052951R0300324800,"52951",1,,,intercite
OCE817861,342,OCESN052941R0200224794,"52941",1,,,intercite
OCE817861,339,OCESN052943R0200224796,"52943",1,,,intercite
OCE817861,817,OCESN052940R0200224792,"52940",0,,,intercite
OCESN-87690248-87545525,371,OCESN052943R0300324795,"52943",1,,,intercite
OCESN-87690248-87545525,623,OCESN052941R0300324793,"52941",1,,,intercite
OCESN-87545756-87545525,3373,OCESN052940R0300324791,"52940",0,,,intercite
OCE2298166,297,OCESN052933R0300324790,"52933",1,,,intercite
OCE2298166,3373,OCESN052931R0300324788,"52931",1,,,intercite
OCE817849,330,OCESN052933R0200224789,"52933",1,,,intercite
OCE817849,817,OCESN052931R0200224787,"52931",1,,,intercite
OCESN-87402008-87576009,309,OCESN052901R0300324751,"52901",1,,,intercite
OCESN-87402008-87576009,309,OCESN052917R0300324784,"52917",1,,,intercite
OCESN-87402008-87576009,332,OCESN052907R0300324763,"52907",1,,,intercite
OCESN-87402008-87576009,309,OCESN052915R0400424780,"52915",1,,,intercite
OCESN-87402008-87576009,318,OCESN052918R0300324786,"52918",0,,,intercite
OCESN-87402008-87576009,309,OCESN052900R0300324749,"52900",0,,,intercite
OCESN-87402008-87576009,309,OCESN052902R0300324754,"52902",0,,,intercite
OCESN-87402008-87576009,364,OCESN052910R0300324769,"52910",0,,,intercite
OCESN-87402008-87576009,309,OCESN052904R0400424757,"52904",0,,,intercite
OCE817876,183,OCESN052907R0200224764,"52907",1,,,intercite
OCE817876,81,OCESN052915R0200224779,"52915",1,,,intercite
OCE817876,81,OCESN052901R0200224752,"52901",1,,,intercite
OCE817876,81,OCESN052917R0200224783,"52917",1,,,intercite
OCE817876,81,OCESN052909R0300324768,"52909",1,,,intercite
OCE817876,9,OCESN052911R0200224771,"52911",1,,,intercite
OCE817876,366,OCESN052913R0200224776,"52913",1,,,intercite
OCE817876,183,OCESN052903R0200224756,"52903",1,,,intercite
OCE817876,366,OCESN052905R0200224760,"52905",1,,,intercite
OCE817876,81,OCESN052902R0200224753,"52902",0,,,intercite
OCE817876,189,OCESN052910R0200224770,"52910",0,,,intercite
OCE817876,81,OCESN052900R0200224750,"52900",0,,,intercite
OCE817876,81,OCESN052904R0200224758,"52904",0,,,intercite
OCE817876,6,OCESN052918R0200224785,"52918",0,,,intercite
OCE817876,81,OCESN052914R0200224778,"52914",0,,,intercite
OCE817876,9,OCESN052912R0200224774,"52912",0,,,intercite
OCE817876,183,OCESN052916R0200224782,"52916",0,,,intercite
OCE817876,183,OCESN052908R0200224765,"52908",0,,,intercite
OCE817876,183,OCESN052906R0200224761,"52906",0,,,intercite
OCESN-87402008-87437376,309,OCESN052909R0400424767,"52909",1,,,intercite
OCESN-87402008-87437376,364,OCESN052913R0300324775,"52913",1,,,intercite
OCESN-87402008-87437376,334,OCESN052911R0300324772,"52911",1,,,intercite
OCESN-87402008-87437376,332,OCESN052903R0300324755,"52903",1,,,intercite
OCESN-87402008-87437376,364,OCESN052905R0300324759,"52905",1,,,intercite
OCESN-87402008-87437376,309,OCESN052914R0300324777,"52914",0,,,intercite
OCESN-87402008-87437376,332,OCESN052916R0300324781,"52916",0,,,intercite
OCESN-87402008-87437376,334,OCESN052912R0300324773,"52912",0,,,intercite
OCESN-87402008-87437376,332,OCESN052906R0300324762,"52906",0,,,intercite
OCESN-87402008-87437376,332,OCESN052908R0300324766,"52908",0,,,intercite
OCE817854,81,OCESN052801R0200224545,"52801",1,,,intercite
OCE817854,81,OCESN052803R0200224550,"52803",1,,,intercite
OCE817854,186,OCESN052807R0200224558,"52807",1,,,intercite
OCE817854,186,OCESN052817R0400424583,"52817",1,,,intercite
OCE817854,2683,OCESN052817R0500524582,"52817",1,,,intercite
OCE817854,328,OCESN052809R0200224565,"52809",1,,,intercite
OCE817854,322,OCESN052855R0200224671,"52855",1,,,intercite
OCE817854,322,OCESN052891R0400424747,"52891",1,,,intercite
OCE817854,330,OCESN052891R0300324746,"52891",1,,,intercite
OCE817854,81,OCESN052870R0200224708,"52870",0,,,intercite
OCE817854,330,OCESN052882R0200224734,"52882",0,,,intercite
OCE817854,289,OCESN052872R0200224712,"52872",0,,,intercite
OCE817854,3239,OCESN052868R0300324704,"52868",0,,,intercite
OCE817854,322,OCESN052836R0200224626,"52836",0,,,intercite
OCE817854,330,OCESN052862R0200224690,"52862",0,,,intercite
OCE817854,183,OCESN052858R0200224679,"52858",0,,,intercite
OCE817854,3237,OCESN052868R0400424702,"52868",0,,,intercite
OCE817854,330,OCESN052860R0200224686,"52860",0,,,intercite
OCE817854,186,OCESN052804R0200224552,"52804",0,,,intercite
OCE817855,185,OCESN052853R0500524668,"52853",1,,,intercite
OCE817855,184,OCESN052853R0300324667,"52853",1,,,intercite
OCE817855,184,OCESN052819R0500524588,"52819",1,,,intercite
OCE817855,184,OCESN052869R0200224706,"52869",1,,,intercite
OCE817855,81,OCESN052819R0600624591,"52819",1,,,intercite
OCE817855,339,OCESN052821R0200224594,"52821",1,,,intercite
OCE817855,81,OCESN052851R0200224661,"52851",1,,,intercite
OCE817855,9,OCESN052877R0300324722,"52877",1,,,intercite
OCE817855,183,OCESN052831R0200224616,"52831",1,,,intercite
OCE817855,81,OCESN052859R0400424683,"52859",1,,,intercite
OCE817855,185,OCESN052885R0200224740,"52885",1,,,intercite
OCE817855,185,OCESN052889R0200224744,"52889",1,,,intercite
OCE817855,185,OCESN052887R0200224741,"52887",1,,,intercite
OCE817855,184,OCESN052847R0200224652,"52847",1,,,intercite
OCE817855,183,OCESN052825R0200224602,"52825",1,,,intercite
OCE817855,184,OCESN052859R0300324681,"52859",1,,,intercite
OCE817855,81,OCESN052867R0200224700,"52867",1,,,intercite
OCE817855,602,OCESN052878R0400424723,"52878",0,,,intercite
OCE817855,378,OCESN052816R0300324579,"52816",0,,,intercite
OCE817855,184,OCESN052816R0400424581,"52816",0,,,intercite
OCE817855,183,OCESN052830R0200224615,"52830",0,,,intercite
OCE817855,183,OCESN052824R0200224601,"52824",0,,,intercite
OCE817855,189,OCESN052838R0200224631,"52838",0,,,intercite
OCE817855,184,OCESN052856R0300324675,"52856",0,,,intercite
OCE817855,185,OCESN052876R0300324719,"52876",0,,,intercite
OCE817855,81,OCESN052852R0300324664,"52852",0,,,intercite
OCE817855,183,OCESN052864R0200224694,"52864",0,,,intercite
OCE817855,602,OCESN052856R0500524673,"52856",0,,,intercite
OCE817855,339,OCESN052802R0200224547,"52802",0,,,intercite
OCE817855,339,OCESN052814R0200224575,"52814",0,,,intercite
OCE817855,289,OCESN052866R0200224697,"52866",0,,,intercite
OCE817855,185,OCESN052880R0300324730,"52880",0,,,intercite
OCE817855,185,OCESN052874R0200224716,"52874",0,,,intercite
OCE817853,322,OCESN052835R0200224625,"52835",1,,,intercite
OCE817853,330,OCESN052863R0200224692,"52863",1,,,intercite
OCE817853,184,OCESN052833R0200224620,"52833",1,,,intercite
OCE817853,322,OCESN052849R0200224655,"52849",1,,,intercite
OCE817853,330,OCESN052861R0200224687,"52861",1,,,intercite
OCE817853,322,OCESN052845R0200224647,"52845",1,,,intercite
OCE817853,186,OCESN052811R0200224569,"52811",1,,,intercite
OCE817853,328,OCESN052829R0200224612,"52829",1,,,intercite
OCE817853,81,OCESN052857R0200224677,"52857",1,,,intercite
OCE817853,185,OCESN052883R0400424735,"52883",1,,,intercite
OCE817853,349,OCESN052837R0200224628,"52837",1,,,intercite
OCE817853,81,OCESN052827R0200224608,"52827",1,,,intercite
OCE817853,354,OCESN052881R0200224731,"52881",1,,,intercite
OCE817853,9,OCESN052883R0300324738,"52883",1,,,intercite
OCE817853,81,OCESN052865R0200224695,"52865",1,,,intercite
OCE817853,81,OCESN052871R0200224709,"52871",1,,,intercite
OCE817853,322,OCESN052841R0200224635,"52841",1,,,intercite
OCE817853,81,OCESN052823R0200224599,"52823",1,,,intercite
OCE817853,184,OCESN052875R0200224717,"52875",1,,,intercite
OCE817853,81,OCESN052879R0200224728,"52879",1,,,intercite
OCE817853,92,OCESN052873R0200224713,"52873",1,,,intercite
OCE817853,184,OCESN052843R0200224641,"52843",1,,,intercite
OCE817853,186,OCESN052815R0200224576,"52815",1,,,intercite
OCE817853,186,OCESN052812R0200224570,"52812",0,,,intercite
OCE817853,186,OCESN052810R0200224566,"52810",0,,,intercite
OCE817853,184,OCESN052822R0200224597,"52822",0,,,intercite
OCE817853,322,OCESN052832R0200224618,"52832",0,,,intercite
OCE817853,358,OCESN052844R0500524643,"52844",0,,,intercite
OCE817853,81,OCESN052842R0300324637,"52842",0,,,intercite
OCE817853,322,OCESN052828R0200224610,"52828",0,,,intercite
OCE817853,349,OCESN052826R0400424605,"52826",0,,,intercite
OCE817853,185,OCESN052842R0400424639,"52842",0,,,intercite
OCE817853,9,OCESN052854R0200224669,"52854",0,,,intercite
OCE817853,356,OCESN052850R0500524657,"52850",0,,,intercite
OCE817853,4787,OCESN052846R0200224650,"52846",0,,,intercite
OCE817853,184,OCESN052808R0400424560,"52808",0,,,intercite
OCE817853,81,OCESN052806R0200224556,"52806",0,,,intercite
OCE817853,81,OCESN052800R0200224544,"52800",0,,,intercite
OCE817853,81,OCESN052808R0300324562,"52808",0,,,intercite
OCE817853,184,OCESN052826R0500524604,"52826",0,,,intercite
OCE817853,81,OCESN052820R0200224593,"52820",0,,,intercite
OCE817853,339,OCESN052818R0200224586,"52818",0,,,intercite
OCE817853,322,OCESN052840R0200224634,"52840",0,,,intercite
OCE817853,360,OCESN052850R0400424659,"52850",0,,,intercite
OCE817853,330,OCESN052848R0200224653,"52848",0,,,intercite
OCE817853,184,OCESN052834R0200224623,"52834",0,,,intercite
OCE817863,186,OCESN052751R0200224533,"52751",1,,,intercite
OCE817863,330,OCESN052755R0200224542,"52755",1,,,intercite
OCE817863,322,OCESN052753R0200224538,"52753",1,,,intercite
OCE817863,330,OCESN052754R0200224539,"52754",0,,,intercite
OCE817863,322,OCESN052752R0200224536,"52752",0,,,intercite
OCE817863,186,OCESN052750R0200224531,"52750",0,,,intercite
OCESN-87402008-87328195,293,OCESN052753R0300324537,"52753",1,,,intercite
OCESN-87402008-87328195,297,OCESN052755R0300324541,"52755",1,,,intercite
OCESN-87402008-87328195,292,OCESN052750R0300324532,"52750",0,,,intercite
OCESN-87402008-87643825,292,OCESN052751R0300324534,"52751",1,,,intercite
OCESN-87402008-87643825,297,OCESN052754R0300324540,"52754",0,,,intercite
OCESN-87402008-87643833,293,OCESN052752R0300324535,"52752",0,,,intercite
OCE2302172,359,OCESN052741R0600624519,"52741",1,,,intercite
OCE2302172,292,OCESN052741R0500524518,"52741",1,,,intercite
OCE2302172,359,OCESN052742R0500524524,"52742",0,,,intercite
OCE2302172,292,OCESN052742R0600624522,"52742",0,,,intercite
OCE2302172,386,OCESN052746R0300324530,"52746",0,,,intercite
OCE2302172,359,OCESN052744R0600624525,"52744",0,,,intercite
OCE2302172,292,OCESN052744R0500524526,"52744",0,,,intercite
OCE2302172,292,OCESN052740R0300324516,"52740",0,,,intercite
OCESN-87543140-87689943,297,OCESN052728R0300324514,"52728",0,,,intercite
OCE817862,186,OCESN052723R0200224510,"52723",1,,,intercite
OCE817862,186,OCESN052721R0200224505,"52721",1,,,intercite
OCE817862,322,OCESN052722R0200224507,"52722",0,,,intercite
OCE817862,322,OCESN052720R0200224503,"52720",0,,,intercite
OCE817862,330,OCESN052726R0200224511,"52726",0,,,intercite
OCE817862,330,OCESN052728R0200224513,"52728",0,,,intercite
OCESN-87543157-87402008,292,OCESN052721R0400424506,"52721",1,,,intercite
OCESN-87543157-87402008,293,OCESN052720R0300324504,"52720",0,,,intercite
OCESN-87543157-87402008,297,OCESN052726R0400424512,"52726",0,,,intercite
OCESN-87543140-87402008,369,OCESN052723R0300324509,"52723",1,,,intercite
OCESN-87309757-87402008,293,OCESN052722R0300324508,"52722",0,,,intercite
OCE2298164,309,OCESN052701R0300324485,"52701",1,,,intercite
OCE2298164,355,OCESN052703R0300324489,"52703",1,,,intercite
OCE2298164,333,OCESN052709R0300324502,"52709",1,,,intercite
OCE2298164,334,OCESN052705R0300324494,"52705",1,,,intercite
OCE2298164,334,OCESN052707R0300324498,"52707",1,,,intercite
OCE2298164,338,OCESN052700R0600624483,"52700",0,,,intercite
OCE2298164,291,OCESN052700R0500524481,"52700",0,,,intercite
OCE2298164,346,OCESN052704R0300324491,"52704",0,,,intercite
OCE2298164,333,OCESN052708R0300324499,"52708",0,,,intercite
OCE2298164,336,OCESN052706R0300324495,"52706",0,,,intercite
OCE2298164,334,OCESN052702R0300324488,"52702",0,,,intercite
OCE817866,354,OCESN052703R0200224490,"52703",1,,,intercite
OCE817866,289,OCESN052705R0200224493,"52705",1,,,intercite
OCE817866,81,OCESN052701R0200224486,"52701",1,,,intercite
OCE817866,185,OCESN052709R0200224501,"52709",1,,,intercite
OCE817866,289,OCESN052707R0200224497,"52707",1,,,intercite
OCE817866,190,OCESN052700R0300324482,"52700",0,,,intercite
OCE817866,9,OCESN052700R0400424484,"52700",0,,,intercite
OCE817866,185,OCESN052708R0200224500,"52708",0,,,intercite
OCE817866,337,OCESN052706R0200224496,"52706",0,,,intercite
OCE817866,345,OCESN052704R0200224492,"52704",0,,,intercite
OCE817866,289,OCESN052702R0200224487,"52702",0,,,intercite
OCESN-87597062-87576009,335,OCESN052675R0300324475,"52675",1,,,intercite
OCESN-87597062-87576009,309,OCESN052677R0300324480,"52677",1,,,intercite
OCESN-87597062-87576009,309,OCESN052673R0300324472,"52673",1,,,intercite
OCESN-87597062-87576009,309,OCESN052671R0300324467,"52671",1,,,intercite
OCESN-87597062-87576009,309,OCESN052670R0300324465,"52670",0,,,intercite
OCESN-87597062-87576009,309,OCESN052674R0300324474,"52674",0,,,intercite
OCESN-87597062-87576009,335,OCESN052672R0300324470,"52672",0,,,intercite
OCESN-87597062-87576009,309,OCESN052676R0300324478,"52676",0,,,intercite
OCE817858,81,OCESN052673R0200224471,"52673",1,,,intercite
OCE817858,328,OCESN052675R0200224476,"52675",1,,,intercite
OCE817858,81,OCESN052671R0200224468,"52671",1,,,intercite
OCE817858,81,OCESN052677R0200224479,"52677",1,,,intercite
OCE817858,81,OCESN052676R0200224477,"52676",0,,,intercite
OCE817858,81,OCESN052674R0200224473,"52674",0,,,intercite
OCE817858,328,OCESN052672R0200224469,"52672",0,,,intercite
OCE817858,81,OCESN052670R0200224466,"52670",0,,,intercite
OCE817870,81,OCESN052651R0200224436,"52651",1,,,intercite
OCE817870,183,OCESN052655R0200224444,"52655",1,,,intercite
OCE817870,9,OCESN052657R0200224448,"52657",1,,,intercite
OCE817870,81,OCESN052653R0200224440,"52653",1,,,intercite
OCE817870,185,OCESN052663R0200224459,"52663",1,,,intercite
OCE817870,183,OCESN052661R0200224456,"52661",1,,,intercite
OCE817870,81,OCESN052659R0200224451,"52659",1,,,intercite
OCE817870,322,OCESN052665R0200224464,"52665",1,,,intercite
OCE817870,447,OCESN052660R0200224453,"52660",0,,,intercite
OCE817870,81,OCESN052654R0200224441,"52654",0,,,intercite
OCE817870,81,OCESN052658R0200224450,"52658",0,,,intercite
OCE817870,10,OCESN052650R0200224433,"52650",0,,,intercite
OCE817870,378,OCESN052652R0200224437,"52652",0,,,intercite
OCE817870,81,OCESN052662R0200224458,"52662",0,,,intercite
OCE817870,185,OCESN052664R0200224462,"52664",0,,,intercite
