service_id,date,exception_type
5391,20220207,1
5391,20220214,1
5214,20211221,2
5214,20211222,2
5214,20211223,2
5214,20211224,2
5214,20211225,2
5214,20211228,2
5214,20211229,2
5214,20211230,2
5214,20211231,2
5214,20220101,2
2592,20211224,2
2592,20211231,2
2842,20211221,2
2842,20211222,2
2842,20211224,2
2842,20211225,2
2842,20211228,2
2842,20211229,2
2842,20211231,2
2842,20220101,2
2015,20211225,1
2015,20220101,1
4543,20211225,2
4543,20220101,2
3172,20211221,2
3172,20211222,2
3172,20211223,2
3172,20211224,2
3172,20211225,2
3172,20211228,2
3172,20211229,2
3172,20211230,2
3172,20211231,2
3172,20220101,2
1716,20211225,2
1716,20220101,2
5144,20211221,2
5144,20211228,2
401,20211221,2
401,20211222,2
401,20211223,2
401,20211224,2
401,20211225,2
401,20211228,2
401,20211229,2
401,20211230,2
401,20211231,2
401,20220101,2
4713,20220115,2
4713,20211221,2
4713,20211222,2
4713,20211223,2
4713,20211224,2
4713,20211225,2
4713,20211228,2
4713,20211229,2
4713,20211230,2
4713,20211231,2
4713,20220101,2
2109,20211225,2
2109,20211226,2
2109,20211228,2
2109,20211229,2
2109,20211230,2
2109,20211231,2
2109,20220101,2
2109,20220102,2
1901,20211225,2
1901,20220101,2
7886,20211213,1
7886,20211219,1
4412,20211225,2
4412,20220101,2
7076,20211119,1
7076,20211120,1
7076,20211208,2
7076,20211209,2
7076,20211210,2
7079,20211123,2
7079,20211124,2
7079,20211125,2
7079,20211126,2
7079,20211127,2
7090,20211123,2
7090,20211124,2
7090,20211125,2
7090,20211126,2
7090,20211127,2
7090,20211208,2
7090,20211209,2
7090,20211210,2
2205,20220212,1
2205,20211223,1
2205,20211230,1
2205,20220217,1
2205,20220215,1
2205,20220216,1
2205,20211225,2
2205,20220101,2
4301,20211225,1
4301,20220101,1
7137,20211221,1
7137,20211222,1
7137,20211223,1
7137,20211224,1
7137,20211225,1
7137,20211228,1
7137,20211229,1
7137,20211230,1
7137,20211231,1
7137,20220101,1
7137,20220208,1
7137,20220209,1
7137,20220210,1
7137,20220211,1
7137,20220212,1
7137,20220215,1
7137,20220216,1
7137,20220217,1
2022,20211221,1
2022,20211222,1
2022,20211223,1
2022,20211224,1
2022,20211228,1
2022,20211229,1
2022,20211230,1
2022,20211231,1
2022,20220208,1
2022,20220209,1
2022,20220210,1
2022,20220211,1
2022,20220215,1
2022,20220216,1
2022,20220217,1
7134,20220212,1
7134,20211221,1
7134,20211222,1
7134,20211223,1
7134,20211224,1
7134,20211228,1
7134,20211229,1
7134,20211230,1
7134,20211231,1
7134,20220215,1
7134,20220216,1
7134,20220217,1
7134,20211225,2
7134,20220101,2
4969,20211221,2
4969,20211228,2
4970,20211221,1
4970,20211228,1
4970,20220208,1
4970,20220215,1
4184,20211225,1
4184,20220101,1
4184,20220212,1
4281,20211121,1
3002,20211223,2
3002,20211230,2
2121,20211223,2
2121,20211225,2
2121,20211230,2
2121,20220101,2
7146,20211213,1
7146,20211218,1
7146,20220101,2
7146,20211220,2
7148,20211225,2
7148,20220101,2
7153,20211122,1
6837,20211225,2
6837,20220101,2
7156,20211225,1
7156,20220101,1
7156,20211224,2
7156,20211231,2
6915,20211220,2
6915,20211227,2
4190,20211221,2
4190,20211222,2
4190,20211223,2
4190,20211224,2
4190,20211228,2
4190,20211229,2
4190,20211230,2
4190,20211231,2
2590,20211221,2
2590,20211222,2
2590,20211224,2
2590,20211228,2
2590,20211229,2
2590,20211231,2
769,20211221,2
769,20211222,2
769,20211223,2
769,20211224,2
769,20211225,2
769,20211228,2
769,20211229,2
769,20211230,2
769,20211231,2
769,20220101,2
775,20211225,1
775,20220101,1
782,20211221,2
782,20211222,2
782,20211224,2
782,20211225,2
782,20211228,2
782,20211229,2
782,20211231,2
782,20220101,2
796,20211225,2
796,20220101,2
797,20211221,2
797,20211222,2
797,20211223,2
797,20211224,2
797,20211228,2
797,20211229,2
797,20211230,2
797,20211231,2
800,20211226,1
801,20211228,1
801,20211229,1
801,20211230,1
801,20211231,1
801,20211221,1
801,20211222,1
801,20211223,1
801,20211224,1
801,20211226,2
688,20211225,2
688,20220101,2
925,20211119,1
925,20211120,1
925,20211207,1
925,20211208,1
925,20211209,1
925,20211210,1
925,20211211,1
5595,20211225,2
5595,20220101,2
900,20211119,1
900,20211120,1
900,20211207,1
900,20211208,1
900,20211210,1
900,20211211,1
824,20211223,1
824,20211230,1
824,20211225,2
824,20220101,2
795,20211226,1
774,20211225,1
774,20211226,1
774,20220101,1
2772,20220101,2
2772,20211225,2
2772,20211226,2
7535,20211221,2
7535,20211222,2
7535,20211223,2
7535,20211224,2
7535,20211225,2
7535,20211226,2
7535,20211228,2
7535,20211229,2
7535,20211230,2
7535,20211231,2
7535,20220101,2
7535,20220102,2
818,20211223,2
818,20211226,2
818,20211230,2
818,20220102,2
819,20211223,2
819,20211226,2
819,20211230,2
819,20220102,2
7718,20211225,2
7718,20220101,2
1310,20211206,1
4470,20211225,2
4470,20220101,2
6603,20211207,1
5346,20211205,2
5349,20211225,1
5349,20220101,1
5349,20211224,2
5349,20211231,2
6668,20211224,1
6668,20211231,1
6668,20211225,2
6668,20220101,2
1777,20211205,2
5347,20211225,2
5347,20220101,2
1778,20220201,2
1778,20220202,2
1778,20220203,2
1778,20220204,2
1778,20220205,2
1778,20220208,2
1778,20220209,2
1778,20220210,2
1778,20220211,2
1778,20220212,2
3056,20211225,1
3056,20220101,1
3054,20211225,2
3054,20220101,2
5023,20211225,2
5023,20220101,2
4792,20211205,2
4792,20211206,2
4792,20211121,2
3053,20211225,2
3053,20220101,2
2271,20211225,2
2271,20220101,2
2221,20211205,2
6656,20211225,2
6656,20220101,2
1159,20220215,1
5149,20211205,2
5149,20211206,2
5149,20211121,2
5149,20211211,2
2315,20211211,1
4536,20211204,2
4536,20211205,2
7572,20211225,2
7572,20220101,2
3939,20211225,1
3939,20220101,1
6681,20211215,2
6681,20211216,2
6681,20220201,2
6681,20220202,2
6681,20220203,2
6681,20220204,2
6681,20220205,2
6681,20220208,2
6681,20220209,2
6681,20220210,2
6681,20220211,2
6681,20220212,2
5199,20211127,2
1830,20211119,1
5202,20220109,1
5202,20211214,1
5202,20211215,1
5202,20211216,1
5202,20211217,1
5202,20211221,1
5202,20211222,1
5202,20211223,1
5202,20211228,1
5202,20211229,1
5202,20220208,1
5202,20220209,1
5202,20220210,1
5202,20220211,1
5202,20220215,1
5202,20220216,1
5202,20220217,1
5202,20211224,2
5202,20211230,2
5202,20211231,2
5197,20211230,1
1419,20220117,2
1419,20220207,2
1418,20220207,1
1418,20220117,1
5198,20220109,2
5196,20211226,1
5196,20211218,1
5196,20211219,1
5196,20220212,1
5196,20220213,1
2116,20211205,1
1828,20211202,1
2112,20211119,1
6607,20211225,1
6607,20211227,2
6607,20211220,2
2119,20211221,1
2119,20211222,1
2119,20211223,1
2119,20220212,1
6609,20220214,1
6609,20220101,1
6609,20211220,1
2120,20211214,1
2120,20211215,1
2120,20211216,1
2120,20211217,1
2120,20211228,1
2120,20211229,1
2120,20211230,1
2120,20220208,1
2120,20220209,1
2120,20220210,1
2120,20220211,1
2120,20220215,1
2120,20220216,1
2120,20220217,1
2120,20211231,2
854,20211227,1
2114,20211226,1
2114,20220102,1
2114,20211219,1
2114,20220213,1
4494,20211225,1
4494,20220101,1
6646,20211225,2
6646,20220101,2
4312,20211207,1
3367,20211207,1
6687,20211216,1
6687,20211223,1
6687,20211230,1
4254,20211226,2
4254,20220102,2
5532,20211208,2
5530,20220201,2
5530,20220202,2
5530,20220203,2
5530,20220204,2
5530,20220205,2
5530,20220208,2
5530,20220209,2
5530,20220210,2
5530,20220211,2
5530,20220212,2
6632,20211224,2
6632,20211231,2
6631,20211218,1
6590,20211207,2
6590,20211208,2
6611,20220210,2
6611,20220211,2
828,20220115,1
1516,20220205,1
1662,20220129,1
49,20211211,1
1859,20220108,1
1882,20220122,1
1683,20220212,1
1876,20220106,1
1609,20211226,1
1681,20220216,1
1762,20211229,1
1864,20220121,1
1856,20220103,1
1873,20220124,1
1677,20220209,1
1884,20211230,1
1837,20220202,1
1673,20220211,1
540,20211214,1
1279,20211225,1
1610,20211219,1
1835,20220114,1
1622,20211228,1
1678,20220217,1
1688,20220208,1
1881,20220119,1
1883,20220112,1
1885,20220120,1
1875,20220204,1
1858,20220117,1
1852,20220104,1
1890,20220111,1
1611,20220109,1
1088,20220206,1
1854,20211222,1
1877,20211220,1
1834,20220214,1
1670,20220125,1
974,20220207,1
1850,20220118,1
1668,20220128,1
889,20220105,1
1241,20220131,1
1874,20211215,1
1667,20220127,1
1664,20220126,1
1608,20220116,1
1853,20220107,1
249,20220123,1
1657,20211221,1
1612,20220102,1
1690,20220201,1
494,20211210,1
1831,20211203,1
1832,20211208,1
1833,20211201,1
1827,20211209,1
1558,20211217,1
1891,20211223,1
1855,20220113,1
1687,20220215,1
1836,20211216,1
1680,20220210,1
1177,20220101,1
1411,20211221,1
1411,20211222,1
1411,20211223,1
1411,20211228,1
1411,20211229,1
1411,20211230,1
1411,20220215,1
1411,20220216,1
1411,20220217,1
1403,20220207,2
1838,20211126,1
1840,20211124,1
1402,20220206,1
1410,20211221,2
1410,20211222,2
1410,20211223,2
1410,20211224,2
1410,20211228,2
1410,20211229,2
1410,20211230,2
1410,20211231,2
6582,20211221,1
6582,20211222,1
6582,20211223,1
6582,20211228,1
6582,20211229,1
6582,20211230,1
6582,20220215,1
6582,20220216,1
6582,20220217,1
917,20211123,1
2797,20211130,1
6588,20220206,1
6586,20211221,2
6586,20211222,2
6586,20211223,2
6586,20211224,2
6586,20211228,2
6586,20211229,2
6586,20211230,2
6586,20211231,2
